,pop_est,continent,name,gdp_md_est,geometry,1960_co2,1961_co2,1962_co2,1963_co2,1964_co2,1965_co2,1966_co2,1967_co2,1968_co2,1969_co2,1970_co2,1971_co2,1972_co2,1973_co2,1974_co2,1975_co2,1976_co2,1977_co2,1978_co2,1979_co2,1980_co2,1981_co2,1982_co2,1983_co2,1984_co2,1985_co2,1986_co2,1987_co2,1988_co2,1989_co2,1990_co2,1991_co2,1992_co2,1993_co2,1994_co2,1995_co2,1996_co2,1997_co2,1998_co2,1999_co2,2000_co2,2001_co2,2002_co2,2003_co2,2004_co2,2005_co2,2006_co2,2007_co2,2008_co2,2009_co2,2010_co2,2011_co2,2012_co2,2013_co2,Country,1960_temp,1961_temp,1962_temp,1963_temp,1964_temp,1965_temp,1966_temp,1967_temp,1968_temp,1969_temp,1970_temp,1971_temp,1972_temp,1973_temp,1974_temp,1975_temp,1976_temp,1977_temp,1978_temp,1979_temp,1980_temp,1981_temp,1982_temp,1983_temp,1984_temp,1985_temp,1986_temp,1987_temp,1988_temp,1989_temp,1990_temp,1991_temp,1992_temp,1993_temp,1994_temp,1995_temp,1996_temp,1997_temp,1998_temp,1999_temp,2000_temp,2001_temp,2002_temp,2003_temp,2004_temp,2005_temp,2006_temp,2007_temp,2008_temp,2009_temp,2010_temp,2011_temp,2012_temp,2013_temp,delta_temp,totalCo2,Co2PerPerson(Tonnes)
Afghanistan,38041754.0,Asia,Afghanistan,19291,"POLYGON ((66.51860680528867 37.36278432875879, 67.07578209825962 37.35614390720929, 67.82999962755952 37.144994004864685, 68.13556237170138 37.02311513930431, 68.85944583524594 37.344335842430596, 69.19627282092438 37.15114350030743, 69.51878543485796 37.60899669041342, 70.11657840361033 37.58822276463209, 70.27057417184014 37.735164699854025, 70.3763041523093 38.13839590102752, 70.80682050973289 38.486281643216415, 71.34813113799026 38.25890534113216, 71.23940392444817 37.953265082341886, 71.54191775908478 37.905774441065645, 71.44869347523024 37.06564484308052, 71.8446382994506 36.73817129164692, 72.1930408059624 36.948287665345674, 72.63688968291729 37.047558091778356, 73.26005577992501 37.495256862939, 73.9486959166465 37.4215662704908, 74.98000247589542 37.419990139305895, 75.15802778514092 37.13303091078912, 74.57589277537298 37.02084137628346, 74.06755171091783 36.83617564548845, 72.92002485544447 36.72000702569632, 71.84629194528392 36.50994232842986, 71.26234826038575 36.074387518857804, 71.49876793812109 35.650563259416, 71.61307620635071 35.153203436822864, 71.11501875192164 34.733125718722235, 71.15677330921346 34.34891144463215, 70.8818030129884 33.98885590263852, 69.9305432473596 34.02012014417511, 70.3235941913716 33.35853261975839, 69.68714725126486 33.105498969041236, 69.26252200712256 32.5019440780883, 69.31776411324256 31.901412258424443, 68.92667687365767 31.620189113892067, 68.55693200060932 31.713310044882018, 67.79268924344478 31.58293040620963, 67.68339358914747 31.30315420178142, 66.93889122911847 31.304911200479353, 66.38145755398602 30.738899237586452, 66.34647260932442 29.887943427036177, 65.0468620136161 29.472180691031905, 64.35041873561852 29.560030625928093, 64.14800215033125 29.340819200145972, 63.55026085801117 29.468330796826166, 62.54985680527278 29.31857249604431, 60.87424848820879 29.829238999952608, 61.781221551363444 30.735850328081238, 61.69931440618083 31.379506130492672, 60.94194461451113 31.548074652628753, 60.863654819588966 32.18291962333443, 60.536077915290775 32.98126882581157, 60.963700392506006 33.52883230237626, 60.52842980331158 33.676446031218006, 60.80319339380745 34.40410187431986, 61.210817091725744 35.650072333309225, 62.230651483005886 35.270663967422294, 62.98466230657661 35.40404083916762, 63.19353844590035 35.857165635718914, 63.98289594915871 36.0079574651466, 64.5464791197339 36.31207326918427, 64.7461051776774 37.111817735333304, 65.58894778835784 37.30521678318564, 65.74563073106683 37.66116404881207, 66.21738488145934 37.39379018813392, 66.51860680528867 37.36278432875879))",0.414,0.491,0.689,0.707,0.839,1.007,1.091,1.282,1.223,0.941,1.67,1.894,1.53,1.635,1.913,2.121,1.981,2.384,2.153,2.233,1.756,1.978,2.095,2.52,2.822,3.501,3.134,3.114,2.857,2.765,2.024,1.914,1.482,1.487,1.454,1.417,1.37,1.304,1.279,1.092,1.047,1.069,1.341,1.56,1.237,1.89,2.159,2.8,4.254,6.392,8.365,11.838,10.035,9.251,Afghanistan,13.985416666666666,14.064916666666667,13.768666666666666,15.033416666666668,13.084916666666667,14.101833333333333,14.343000000000002,13.66325,13.762333333333332,13.805083333333334,14.783083333333332,14.823500000000001,12.547166666666667,14.235500000000002,13.316749999999999,13.548083333333333,13.708583333333335,14.805416666666666,14.329666666666666,14.262083333333335,14.887333333333332,14.860083333333334,13.733083333333333,14.614833333333335,14.245833333333335,14.88875,14.22316666666667,14.984,15.389000000000001,14.125750000000002,14.993333333333332,14.370750000000001,14.056083333333333,14.439250000000001,14.754750000000001,14.859166666666667,14.426,14.904000000000002,15.1325,15.388750000000002,15.497833333333334,15.778083333333333,15.537666666666668,14.915999999999999,15.770916666666666,14.979999999999999,15.595583333333332,15.106166666666667,15.216499999999998,15.25775,15.828666666666665,15.518,14.481583333333333,16.533625,1.5364583333333321,132.801,3.4909273636541576
Albania,2854191.0,Europe,Albania,15279,"POLYGON ((21.0200403174764 40.84272695572588, 20.999989861747224 40.58000397395398, 20.674996779063633 40.43499990494303, 20.615000441172754 40.11000682225938, 20.15001590341052 39.62499766698397, 19.980000441170148 39.69499339452341, 19.960001661873207 39.91500580500605, 19.406081984136733 40.250773423822466, 19.319058872157143 40.72723012955356, 19.40354983895429 41.40956574153546, 19.540027296637106 41.71998607031276, 19.37176883309496 41.877547512370654, 19.37176816334725 41.877550679783496, 19.304486118250793 42.19574514420782, 19.73805138517963 42.68824738216557, 19.801613396898688 42.50009349219084, 20.070700000000045 42.58863000000008, 20.283754510181893 42.32025950781508, 20.522950000000037 42.21787000000006, 20.590246546680227 41.855408919283626, 20.59024743010491 41.855404161133606, 20.463175083099202 41.51508901627534, 20.605181919037364 41.086226304685226, 21.0200403174764 40.84272695572588))",2.022,2.279,2.462,2.081,2.015,2.172,2.55,2.677,3.069,3.241,3.739,4.348,5.638,5.286,4.342,4.591,4.947,5.717,6.491,7.584,5.171,7.34,7.308,7.631,7.826,7.882,8.058,7.447,7.329,8.986,5.521,4.29,2.517,2.338,1.924,2.089,2.018,1.543,1.755,2.986,3.025,3.221,3.748,4.303,4.177,4.261,3.911,3.949,4.397,4.407,4.784,5.315,4.85,5.287,Albania,13.335083333333332,13.31675,13.06875,13.085833333333333,12.515333333333333,12.378416666666666,13.204583333333334,12.62175,12.869583333333333,12.802916666666667,12.839666666666666,12.534416666666667,12.60825,12.486666666666666,12.559833333333335,12.568416666666666,12.03625,13.22325,12.263583333333335,12.989166666666668,12.162083333333333,12.578666666666669,13.015250000000002,12.510916666666667,12.640749999999999,12.948166666666667,13.056416666666665,12.996583333333334,13.044083333333333,12.803833333333335,13.468666666666666,12.338833333333334,13.084666666666665,13.122583333333333,14.099666666666666,12.782083333333333,12.7365,12.900916666666667,13.311250000000001,13.65375,13.746583333333334,13.690416666666666,13.559916666666666,13.626583333333334,13.258166666666666,12.747083333333334,12.976916666666666,13.890500000000001,13.955166666666665,13.84425,13.775416666666667,13.44325,13.768250000000002,14.993875000000001,0.9006583333333342,238.845,83.68220627140931
Algeria,43053054.0,Africa,Algeria,171091,"POLYGON ((-8.684399786809053 27.395744126896005, -8.665124477564191 27.589479071558227, -8.665589565454809 27.656425889592356, -8.674116176782974 28.84128896739658, -7.059227667661958 29.5792284205246, -6.060632290053774 29.731699734001694, -5.242129278982787 30.00044302013559, -4.859646165374471 30.501187649043846, -3.6904410465547244 30.896951605751156, -3.647497931320146 31.637294012980675, -3.068980271812648 31.724497992473218, -2.616604783529567 32.09434621838619, -1.30789913573787 32.2628889023061, -1.1245511539663084 32.65152151135713, -1.388049282222596 32.86401500094138, -1.7334545556614671 33.91971283623212, -1.792985805661715 34.527918606091305, -2.169913702798624 35.16839630791668, -1.208602871089056 35.7148487411871, -0.1274543928946059 35.888662421200806, 0.5038765804152092 36.30127289483528, 1.466918572606545 36.605647081034405, 3.1616988460508253 36.78390493422522, 4.81575809084913 36.86503693292346, 5.3201200700177935 36.71651886651662, 6.261819695672613 37.11065501560674, 7.330384962603971 37.11838064223437, 7.737078484741005 36.885707505840216, 8.420964389691676 36.94642731378316, 8.217824334352315 36.433176988260286, 8.376367628623768 35.479876003555944, 8.140981479534304 34.65514598239379, 7.524481642292244 34.09737641045146, 7.6126416357821824 33.34411489514896, 8.430472853233368 32.74833730725595, 8.439102817426118 32.50628489840082, 9.05560265466815 32.10269196220129, 9.482139926805274 30.307556057246188, 9.805634392952356 29.424638373323376, 9.859997999723447 28.959989732371014, 9.683884718472768 28.1441738957792, 9.756128370816782 27.688258571884205, 9.629056023811074 27.14095347748092, 9.716285841519664 26.512206325785655, 9.319410841518163 26.094324856057455, 9.910692579801776 25.365454616796796, 9.94826134607797 24.936953640232517, 10.303846876678362 24.379313259370917, 10.771363559622927 24.56253205006175, 11.560669386449005 24.097909247325518, 11.999505649471613 23.47166840259645, 8.572893100629784 21.565660712159143, 5.677565952180686 19.601206976799716, 4.267419467800039 19.155265204337, 3.158133172222705 19.057364203360038, 3.1466610042539003 19.693578599521445, 2.683588494486429 19.856230170160117, 2.06099083823392 20.142233384679486, 1.8232275732590324 20.610809434486043, -1.5500548974576134 22.792665920497384, -4.923337368174231 24.974574082941, -8.684399786809053 27.395744126896005))",6.151,6.056,5.661,5.419,5.643,6.589,8.421,8.432,9.05,11.263,15.059,18.65,28.323,38.277,31.877,32.001,39.131,41.845,62.455,45.546,66.416,46.342,39.173,52.504,70.947,72.609,76.08,83.883,83.708,79.808,76.738,78.807,79.883,81.944,86.147,94.981,96.786,87.005,106.621,91.668,82.221,83.78,89.407,91.048,87.853,106.473,100.203,108.402,109.032,120.185,117.813,119.808,135.674,140.786,Algeria,23.504083333333337,23.39033333333333,23.18241666666667,23.317833333333336,23.147499999999997,22.97375,23.301333333333332,22.861666666666668,23.185916666666667,23.458250000000003,23.322833333333335,22.672250000000002,22.698166666666665,22.886166666666668,22.541,22.71641666666667,22.35675,23.546083333333332,23.161833333333334,23.396833333333333,23.16016666666667,23.579250000000002,23.094166666666666,23.683000000000003,23.063083333333335,23.52625,23.25666666666667,24.24775,23.81566666666667,23.724333333333334,24.014416666666666,23.011083333333332,22.767,23.450833333333335,23.642083333333336,23.7225,23.734333333333336,23.955166666666667,23.920583333333337,24.29941666666667,24.03225,24.72441666666667,24.263,24.393666666666665,23.916,24.222583333333333,24.200833333333335,24.06533333333333,23.95025,24.154333333333337,25.215666666666667,24.144166666666667,23.95483333333333,25.1215,1.2096666666666636,3470.5840000000003,80.61179585541133
Angola,31825295.0,Africa,Angola,88815,"MULTIPOLYGON (((12.995517205465177 -4.781103203961884, 12.63161176926579 -4.991271254092936, 12.468004184629736 -5.248361504745005, 12.436688266660868 -5.6843038875592455, 12.182336866920252 -5.789930515163839, 11.91496300624209 -5.037986748884791, 12.318607618873926 -4.606230157086188, 12.620759718484493 -4.438023369976136, 12.995517205465177 -4.781103203961884)), ((12.32243167486351 -6.10009246177966, 12.735171339578699 -5.965682061388499, 13.024869419006961 -5.984388929878158, 13.375597364971895 -5.8642412247995495, 16.326528354567046 -5.877470391466268, 16.573179965896145 -6.6226445451150875, 16.8601908708452 -7.2222978654299865, 17.08999596524717 -7.545688978712526, 17.472970004962235 -8.0685511206417, 18.13422163256905 -7.987677504104923, 18.464175652752687 -7.847014255406443, 19.01675174324967 -7.988245944860132, 19.16661339689611 -7.738183688999754, 19.41750247567316 -7.155428562044299, 20.037723016040218 -7.116361179231646, 20.091621534920648 -6.943090101756994, 20.6018229509383 -6.939317722199682, 20.5147481625265 -7.2996058081386295, 21.7281107927397 -7.290872491081302, 21.74645592620331 -7.920084730667149, 21.949130893652043 -8.305900974158277, 21.8018013851879 -8.90870655684298, 21.875181919042348 -9.523707777548566, 22.208753289486395 -9.894796237836509, 22.155268182064308 -11.084801120653772, 22.402798292742375 -10.993075453335692, 22.83734541188474 -11.01762175867433, 23.45679080576744 -10.867863457892483, 23.912215203555718 -10.926826267137514, 24.01789350759259 -11.23729827234709, 23.904153680118185 -11.722281589406322, 24.079905226342845 -12.191296888887365, 23.930922072045377 -12.565847670138856, 24.016136508894675 -12.911046237848574, 21.933886346125917 -12.898437188369359, 21.887842644953874 -16.08031015387688, 22.56247846852426 -16.898451429921813, 23.215048455506064 -17.523116143465984, 21.377176141045567 -17.930636488519696, 18.956186964603603 -17.789094740472258, 18.263309360434164 -17.309950860262006, 14.209706658595024 -17.35310068122572, 14.05850141770901 -17.423380629142663, 13.462362094789967 -16.971211846588773, 12.814081251688407 -16.94134286872407, 12.215461460019355 -17.111668389558083, 11.734198846085121 -17.301889336824473, 11.64009606288161 -16.67314218512925, 11.778537224991537 -15.793816013250735, 12.12358076340439 -14.878316338767904, 12.175618930722294 -14.449143568583892, 12.50009524908299 -13.54769988368445, 12.738478631245385 -13.137905775609902, 13.312913852601866 -12.483630466362492, 13.6337211442698 -12.03864470789717, 13.738727654686897 -11.297863050993165, 13.686379428775238 -10.73107594161589, 13.387327915102162 -10.373578383020714, 13.120987583069846 -9.766897067914122, 12.875369500386569 -9.166933689005468, 12.92906131353783 -8.959091078327553, 13.236432732809874 -8.562629489784307, 12.93304039882429 -7.596538588087733, 12.728298374083892 -6.927122084178805, 12.227347039446471 -6.294447523629394, 12.32243167486351 -6.10009246177966)))",0.549,0.454,1.179,1.15,1.223,1.186,1.552,0.992,1.67,2.783,3.578,3.405,4.501,4.874,4.866,4.409,3.28,3.528,5.4,5.489,5.334,5.267,4.635,5.101,4.986,4.676,4.634,5.786,5.049,4.923,5.09,5.064,5.164,5.748,3.865,10.949,10.424,7.348,7.268,9.13,9.516,9.671,12.598,8.989,18.701,19.006,22.102,24.977,25.486,27.565,28.865,30.33,25.54,24.719,Angola,21.927083333333332,21.93875,21.84866666666667,21.83775,21.68641666666667,21.819916666666668,22.103250000000003,21.776416666666666,21.748166666666666,22.1905,22.149833333333333,21.837,22.011,22.349666666666668,21.623499999999996,21.738916666666668,21.44741666666667,21.95075,21.816999999999997,22.144750000000002,22.077583333333333,22.02791666666667,21.820000000000004,22.367250000000002,22.356166666666667,22.021833333333333,22.03625,22.749916666666667,22.412333333333333,22.12216666666667,22.466416666666664,22.095416666666665,22.498583333333332,22.291,22.18941666666667,22.936166666666665,22.479249999999997,22.317166666666665,23.120166666666666,22.382083333333338,22.360666666666663,22.502916666666668,22.9255,23.06658333333333,22.572833333333335,22.966083333333334,21.947083333333335,22.427083333333332,22.287333333333333,22.3165,22.6815,22.029666666666667,22.123333333333335,22.507875,0.48404166666666626,464.57399999999996,14.597633737566296
Argentina,44938712.0,South America,Argentina,445445,"MULTIPOLYGON (((-68.63401022758323 -52.63637045887449, -68.25 -53.1, -67.75 -53.85, -66.45 -54.45, -65.05 -54.699999999999996, -65.5 -55.2, -66.45 -55.25, -66.95992000000001 -54.896810000000016, -67.56244 -54.87001, -68.63335000000001 -54.869499999999995, -68.63401022758323 -52.63637045887449)), ((-57.62513342958296 -30.21629485445426, -57.87493730328188 -31.016556084926208, -58.14244035504076 -32.044503676076154, -58.13264767112145 -33.040566908502015, -58.349611172098875 -33.26318897881541, -58.42707414410439 -33.909454441057576, -58.49544206402655 -34.43148976007008, -57.22582963726366 -35.28802662530788, -57.36235877137878 -35.977390232081476, -56.73748735210545 -36.41312590916655, -56.78828528504836 -36.901571547189334, -57.74915686708346 -38.18387053807989, -59.23185706240189 -38.720220228837235, -61.23744523786564 -38.9284245745412, -62.33595699731013 -38.827707208004334, -62.125763108962936 -39.42410491308485, -62.330530971919494 -40.17258635840034, -62.145994432205214 -40.67689666113672, -62.745802781816984 -41.0287614886121, -63.77049475773255 -41.16678923926369, -64.73208980981973 -40.80267709733515, -65.11803524439158 -41.06431487402891, -64.97856055363582 -42.05800099056934, -64.3034079657425 -42.35901620866951, -63.75594784204239 -42.043686618824495, -63.458059048095876 -42.563138116222405, -64.37880388045633 -42.87355844499969, -65.18180396183975 -43.495380954767796, -65.32882341171013 -44.501366062193696, -65.5652689276616 -45.036785577169795, -66.50996578638934 -45.03962778094586, -67.29379391139247 -45.55189625425519, -67.58054643418008 -46.30177296324257, -66.59706641301729 -47.033924655953825, -65.64102657740149 -47.23613453551193, -65.98508826360079 -48.133289076531135, -67.16617896184769 -48.697337334996945, -67.81608761256643 -49.86966887797038, -68.72874508327321 -50.26421843851883, -69.13853919134777 -50.732510267947795, -68.81556148952356 -51.771104011594126, -68.14999487982038 -52.34998340612768, -68.57154537624133 -52.299443855346226, -69.49836218939609 -52.14276091263727, -71.91480383979638 -52.0090223058659, -72.32940385607407 -51.42595631287243, -72.30997351753234 -50.67700977966632, -72.97574683296469 -50.741450290734285, -73.32805091011453 -50.378785088909915, -73.4154357571201 -49.31843637471297, -72.64824744331494 -48.87861825947683, -72.33116085477201 -48.2442383766618, -72.44735531278027 -47.73853281025352, -71.91725847033024 -46.88483814879177, -71.55200944689128 -45.5607329241771, -71.65931555854536 -44.973688653341426, -71.22277889675976 -44.784242852559416, -71.32980078803622 -44.407521661151655, -71.79362260607193 -44.207172133156064, -71.46405615913051 -43.787611179378345, -71.91542395698389 -43.40856454851745, -72.14889807807856 -42.254888197601375, -71.7468037584155 -42.05138640723598, -71.91573401557763 -40.83233936947069, -71.68076127794649 -39.808164157878046, -71.41351660834906 -38.91602223079114, -70.81466427273469 -38.55299529394074, -71.11862504747549 -37.57682748794724, -71.12188066270987 -36.65812387466232, -70.36476925320164 -36.00508879978992, -70.38804948594913 -35.16968759535949, -69.81730912950152 -34.1935714657983, -69.81477698431922 -33.273886000299825, -70.0743993801536 -33.09120981214805, -70.53506893581951 -31.36501026787031, -69.91900834825194 -30.33633920666828, -70.01355038112992 -29.367922865518572, -69.65613033718317 -28.459141127233686, -69.00123491074825 -27.52121388113618, -68.29554155137043 -26.89933969493578, -68.59479977077268 -26.506908868111296, -68.38600114609736 -26.185016371365215, -68.41765296087614 -24.51855478281688, -67.32844295924417 -24.02530323659095, -66.9852339341777 -22.98634856536284, -67.1066735500636 -22.735924574476417, -66.27333940292485 -21.83231047942072, -64.96489213729461 -22.075861504812327, -64.37702104354226 -22.79809132252354, -63.986838141522476 -21.99364430103595, -62.84646847192156 -22.03498544686945, -62.685057135657885 -22.249029229422387, -60.846564704009914 -23.880712579038292, -60.02896603050403 -24.032796319273274, -58.80712846539498 -24.77145924245331, -57.77721716981794 -25.16233977630904, -57.63366004091113 -25.60365650808164, -58.61817359071975 -27.123718763947096, -57.60975969097614 -27.395898532828387, -56.486701626192996 -27.548499037386293, -55.69584550639816 -27.387837009390864, -54.78879492859505 -26.621785577096134, -54.625290696823576 -25.739255466415514, -54.13004960795439 -25.547639255477254, -53.628348965048744 -26.124865004177472, -53.64873531758789 -26.92347258881609, -54.490725267135524 -27.47475676850579, -55.16228634298457 -27.881915378533463, -56.29089962423908 -28.852760512000895, -57.62513342958296 -30.21629485445426)))",48.764,51.127,53.64,50.033,55.67,58.805,63.073,65.476,69.009,77.249,82.648,88.847,90.067,93.976,95.481,94.846,99.7,100.706,102.556,110.617,108.657,101.969,103.352,105.143,106.453,100.532,104.151,114.878,121.406,117.021,112.079,117.506,121.231,117.777,122.229,127.765,134.762,137.641,139.452,147.285,142.358,134.004,124.392,134.631,157.043,161.434,174.609,174.246,188.106,178.949,186.733,190.274,191.292,189.538,Argentina,14.993666666666668,14.972916666666668,14.852416666666665,14.847166666666666,14.43125,14.909583333333332,14.677999999999999,15.049750000000001,15.196916666666667,15.262833333333333,15.195333333333332,14.651166666666667,14.818416666666666,14.597916666666668,14.637666666666666,14.939666666666668,14.440249999999999,15.35125,15.186083333333334,14.974666666666666,15.226916666666668,15.167416666666668,15.256749999999998,14.954333333333333,14.400833333333333,15.32625,15.33475,15.1875,14.836333333333334,15.543,15.155083333333332,15.097583333333333,14.739166666666668,15.098666666666666,15.578666666666665,15.149833333333333,15.211583333333332,15.620666666666667,15.261750000000001,15.064916666666667,14.7505,15.370416666666666,15.183750000000002,15.518333333333333,15.442166666666667,15.112833333333334,15.561083333333334,14.628083333333334,15.476,15.534416666666667,15.078833333333334,15.339666666666666,15.689,14.457125,0.4003249999999987,6241.188,138.882218075142
Armenia,2957731.0,Asia,Armenia,13672,"POLYGON ((46.50571984231797 38.770605373686294, 46.14362308124882 38.74120148371222, 45.73537926614301 39.31971914321974, 45.73997846861698 39.47399913182713, 45.29814497252146 39.471751207022436, 45.00198733905675 39.740003567049555, 44.79398969908195 39.71300263117705, 44.4000085792887 40.00500031184228, 43.65643639504094 40.253563951166186, 43.75265791196841 40.74020091405876, 43.58274580259273 41.09214325618257, 44.97248009621808 41.248128567055595, 45.17949588397934 40.98535390885141, 45.56035118997045 40.812289537105926, 45.35917483905817 40.56150381119346, 45.89190717955509 40.21847565364, 45.61001224140293 39.89999380142518, 46.034534132680676 39.628020738273065, 46.48349897643246 39.464154771475535, 46.50571984231797 38.770605373686294))",3.157,3.26,3.426,3.679,3.917,4.157,4.392,4.598,4.732,4.933,5.187,5.514,5.809,6.063,6.303,6.633,6.89,7.127,7.377,7.438,7.729,7.595,7.739,7.855,7.929,8.545,8.138,8.167,9.296,9.416,8.945,7.272,5.863,2.575,2.713,3.433,2.595,3.269,3.397,3.05,3.491,3.533,3.077,3.456,3.691,4.376,4.402,5.1,5.575,4.363,4.253,4.969,5.748,5.535,Armenia,9.273249999999999,9.482000000000001,9.982083333333334,9.273,8.057666666666668,8.496083333333333,10.841000000000001,8.087083333333334,8.906583333333336,8.230833333333335,9.846583333333333,9.105416666666668,7.789166666666667,8.207166666666668,8.314333333333334,8.993,8.345083333333333,8.692083333333334,9.047666666666666,10.146416666666667,9.358583333333334,9.805416666666668,8.274333333333333,9.000583333333333,9.06775,9.17475,9.306833333333334,8.996666666666668,8.626083333333332,9.785833333333333,9.258083333333333,9.372583333333333,7.614666666666667,7.769666666666667,9.02125,9.892166666666666,9.819166666666666,9.246333333333334,10.448416666666667,10.331,9.918166666666668,10.443416666666668,9.604999999999999,9.423083333333333,9.720166666666666,9.735416666666667,10.0535,9.53525,9.706750000000001,9.842083333333333,11.509500000000001,9.136000000000001,10.35075,11.34375,1.2228166666666649,291.68199999999996,98.61681133274121
